Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100% 
MQTT,publish:1:sensor/zone-20250617111737-594/equip-20250617111737-594/UA10H-REAL-24742821/reactive_power,44,0,17,53.461459549990565,11.85464859008789,642.960786819458,271.6136363636364,0.012224083289501203,0.0,18,29,42,48,98,160,640,640,640,640,640
MQTT,publish:1:sensor/zone-20250617111737-594/equip-20250617111737-594/UA10H-REAL-24742821/temp,36,0,19,49.997031688690186,11.909961700439453,193.3293342590332,259.3333333333333,0.010001522691410076,0.0,20,42,93,100,130,170,190,190,190,190,190
MQTT,publish:1:sensor/zone-20250617111737-594/equip-20250617111737-594/UA10H-REAL-24742821/vibration,47,1,16,66.85291452610747,0,657.5448513031006,256.3829787234043,0.013057543513785375,0.00027782007476139095,16,35,74,120,170,250,660,660,660,660,660
MQTT,publish:1:sensor/zone-20250617111738-666/equip-20250617111738-666/UA10H-REAL-24983590/active_power,33,0,30,45.67023479577267,11.204957962036133,204.0722370147705,269.4848484848485,0.009168062467125902,0.0,30,37,58,72,110,180,200,200,200,200,200
MQTT,publish:1:sensor/zone-20250617111738-666/equip-20250617111738-666/UA10H-REAL-24983590/humidity,30,0,17,107.1820338567098,10.494232177734375,1073.028326034546,261.96666666666664,0.00833460224284173,0.0,17,32,110,120,180,810,1100,1100,1100,1100,1100
MQTT,publish:1:sensor/zone-20250617111738-666/equip-20250617111738-666/UA10H-REAL-24983590/pressure,40,0,17,64.93664979934692,11.201858520507812,477.1132469177246,261.825,0.011112802990455639,0.0,18,36,80,110,190,400,480,480,480,480,480
MQTT,publish:1:sensor/zone-20250617111738-666/equip-20250617111738-666/UA10H-REAL-24983590/reactive_power,31,0,17,39.23028515231225,11.371612548828125,208.89806747436523,271.83870967741933,0.00861242231760312,0.0,17,19,31,41,130,160,210,210,210,210,210
MQTT,publish:1:sensor/zone-20250617111738-666/equip-20250617111738-666/UA10H-REAL-24983590/temp,37,0,17,46.85874887414881,10.53476333618164,274.97076988220215,259.4594594594595,0.010279342766171465,0.0,17,38,58,76,120,180,270,270,270,270,270
MQTT,publish:1:sensor/zone-20250617111738-666/equip-20250617111738-666/UA10H-REAL-24983590/vibration,33,0,17,46.01064595309171,11.229991912841797,263.0898952484131,262.030303030303,0.009168062467125902,0.0,17,24,58,92,120,150,260,260,260,260,260
MQTT,publish:1:sensor/zone-20250617111739-647/equip-20250617111739-647/UA10H-REAL-24107833/active_power,29,0,15,43.21711638878132,10.120868682861328,293.99657249450684,269.2758620689655,0.008056782168080338,0.0,15,39,54,58,110,110,290,290,290,290,290
MQTT,publish:1:sensor/zone-20250617111739-647/equip-20250617111739-647/UA10H-REAL-24107833/humidity,37,0,19,45.798933183824694,10.65969467163086,472.623348236084,261.94594594594594,0.010279342766171465,0.0,19,34,49,55,100,150,470,470,470,470,470
MQTT,publish:1:sensor/zone-20250617111739-647/equip-20250617111739-647/UA10H-REAL-24107833/pressure,29,0,21,49.406355824963796,10.390758514404297,293.92004013061523,261.7241379310345,0.008056782168080338,0.0,21,61,68,76,100,120,290,290,290,290,290
MQTT,publish:1:sensor/zone-20250617111739-647/equip-20250617111739-647/UA10H-REAL-24107833/reactive_power,38,0,14,63.768895048844186,9.692192077636719,551.335334777832,271.55263157894734,0.010557162840932856,0.0,15,36,88,110,170,320,550,550,550,550,550
MQTT,publish:1:sensor/zone-20250617111739-647/equip-20250617111739-647/UA10H-REAL-24107833/temp,30,0,15,43.74183019002279,10.564088821411133,340.958833694458,259.26666666666665,0.00833460224284173,0.0,16,21,41,72,130,150,340,340,340,340,340
MQTT,publish:1:sensor/zone-20250617111739-647/equip-20250617111739-647/UA10H-REAL-24107833/vibration,43,0,19,52.14238166809082,9.440898895263672,301.67388916015625,262.1162790697674,0.011946263214739811,0.0,19,43,63,72,160,180,300,300,300,300,300
MQTT,publish:1:sensor/zone-20250617111740-985/equip-20250617111740-985/UA10H-REAL-24207904/active_power,33,0,15,66.0738078030673,11.411428451538086,310.0912570953369,269.42424242424244,0.009168062467125902,0.0,15,29,50,160,240,270,310,310,310,310,310
MQTT,publish:1:sensor/zone-20250617111740-985/equip-20250617111740-985/UA10H-REAL-24207904/humidity,41,0,21,75.04273623954958,12.369871139526367,598.921537399292,261.8536585365854,0.01139062306521703,0.0,21,33,43,61,170,450,600,600,600,600,600
MQTT,publish:1:sensor/zone-20250617111740-985/equip-20250617111740-985/UA10H-REAL-24207904/pressure,39,0,16,42.21911308092949,11.058330535888672,210.99066734313965,261.79487179487177,0.010834982915694248,0.0,16,28,53,77,120,170,210,210,210,210,210
MQTT,publish:1:sensor/zone-20250617111740-985/equip-20250617111740-985/UA10H-REAL-24207904/reactive_power,38,0,25,65.9819151225843,11.672019958496094,594.9103832244873,271.6842105263158,0.010557162840932856,0.0,26,64,72,93,120,340,590,590,590,590,590
MQTT,publish:1:sensor/zone-20250617111740-985/equip-20250617111740-985/UA10H-REAL-24207904/temp,23,0,20,59.517798216446586,12.961864471435547,254.44459915161133,259.3478260869565,0.006389861719511993,0.0,20,59,110,120,140,150,250,250,250,250,250
MQTT,publish:1:sensor/zone-20250617111740-985/equip-20250617111740-985/UA10H-REAL-24207904/vibration,36,0,23,46.77975840038724,12.251615524291992,203.5994529724121,262.05555555555554,0.010001522691410076,0.0,25,40,62,65,100,170,200,200,200,200,200
MQTT,publish:1:sensor/zone-20250617111741-222/equip-20250617111741-222/UA10H-REAL-24833966/active_power,31,0,25,77.89348786877048,11.443853378295898,583.7094783782959,269.6774193548387,0.00861242231760312,0.0,25,58,110,120,150,360,580,580,580,580,580
MQTT,publish:1:sensor/zone-20250617111741-222/equip-20250617111741-222/UA10H-REAL-24833966/humidity,38,0,27,60.212009831478724,12.670516967773438,316.77794456481934,261.9736842105263,0.010557162840932856,0.0,28,76,99,110,140,200,320,320,320,320,320
MQTT,publish:1:sensor/zone-20250617111741-222/equip-20250617111741-222/UA10H-REAL-24833966/pressure,30,0,15,47.24737803141276,11.328935623168945,237.27154731750488,261.73333333333335,0.00833460224284173,0.0,16,29,42,93,150,230,240,240,240,240,240
MQTT,publish:1:sensor/zone-20250617111741-222/equip-20250617111741-222/UA10H-REAL-24833966/reactive_power,35,0,17,32.00106620788574,12.373208999633789,130.31816482543945,271.62857142857143,0.009723702616648684,0.0,17,20,52,56,68,110,130,130,130,130,130
MQTT,publish:1:sensor/zone-20250617111741-222/equip-20250617111741-222/UA10H-REAL-24833966/temp,29,0,39,69.83504624202334,10.799646377563477,278.1994342803955,259.55172413793105,0.008056782168080338,0.0,39,100,120,140,160,220,280,280,280,280,280
MQTT,publish:1:sensor/zone-20250617111741-222/equip-20250617111741-222/UA10H-REAL-24833966/vibration,27,0,20,48.05288491425691,11.331558227539062,188.78865242004395,261.85185185185185,0.007501142018557556,0.0,20,44,54,99,130,160,190,190,190,190,190
MQTT,publish:1:sensor/zone-20250617111742-404/equip-20250617111742-404/UA10H-REAL-24199858/active_power,31,0,20,69.57689408333071,12.070178985595703,591.3774967193604,269.3225806451613,0.00861242231760312,0.0,20,59,62,89,180,270,590,590,590,590,590
MQTT,publish:1:sensor/zone-20250617111742-404/equip-20250617111742-404/UA10H-REAL-24199858/humidity,31,1,41,65.05246316232989,0,356.78720474243164,253.29032258064515,0.00861242231760312,0.00027782007476139095,41,83,120,120,130,150,360,360,360,360,360
MQTT,publish:1:sensor/zone-20250617111742-404/equip-20250617111742-404/UA10H-REAL-24199858/pressure,40,0,17,49.686700105667114,11.093616485595703,460.65235137939453,261.85,0.011112802990455639,0.0,18,44,67,78,110,160,460,460,460,460,460
MQTT,publish:1:sensor/zone-20250617111742-404/equip-20250617111742-404/UA10H-REAL-24199858/reactive_power,44,0,16,55.874764919281006,11.162042617797852,626.4169216156006,271.54545454545456,0.012224083289501203,0.0,16,39,58,62,130,230,630,630,630,630,630
MQTT,publish:1:sensor/zone-20250617111742-404/equip-20250617111742-404/UA10H-REAL-24199858/temp,29,0,16,48.450272658775596,11.436223983764648,322.1750259399414,259.2413793103448,0.008056782168080338,0.0,16,38,44,59,130,220,320,320,320,320,320
MQTT,publish:1:sensor/zone-20250617111742-404/equip-20250617111742-404/UA10H-REAL-24199858/vibration,29,0,16,35.00011049467942,11.468172073364258,182.6913356781006,262.0,0.008056782168080338,0.0,16,26,53,56,83,91,180,180,180,180,180
MQTT,publish:1:sensor/zone-20250617111743-161/equip-20250617111743-161/UA10H-REAL-24763433/active_power,31,0,19,39.154575717064645,11.310338973999023,145.16639709472656,269.35483870967744,0.00861242231760312,0.0,19,44,66,66,79,95,150,150,150,150,150
MQTT,publish:1:sensor/zone-20250617111743-161/equip-20250617111743-161/UA10H-REAL-24763433/humidity,29,0,18,44.80038840195228,12.963533401489258,195.50442695617676,261.8965517241379,0.008056782168080338,0.0,18,25,41,70,160,160,200,200,200,200,200
MQTT,publish:1:sensor/zone-20250617111743-161/equip-20250617111743-161/UA10H-REAL-24763433/pressure,32,0,22,58.32725763320923,11.713027954101562,513.9005184173584,261.6875,0.00889024239236451,0.0,23,41,62,100,110,200,510,510,510,510,510
MQTT,publish:1:sensor/zone-20250617111743-161/equip-20250617111743-161/UA10H-REAL-24763433/reactive_power,36,0,15,50.938546657562256,11.534690856933594,197.60751724243164,271.5833333333333,0.010001522691410076,0.0,15,57,100,110,130,170,200,200,200,200,200
MQTT,publish:1:sensor/zone-20250617111743-161/equip-20250617111743-161/UA10H-REAL-24763433/temp,39,0,17,39.310235243577225,11.411666870117188,168.46966743469238,259.28205128205127,0.010834982915694248,0.0,17,32,54,66,120,140,170,170,170,170,170
MQTT,publish:1:sensor/zone-20250617111743-161/equip-20250617111743-161/UA10H-REAL-24763433/vibration,30,0,16,54.671669006347656,11.162996292114258,277.82630920410156,261.96666666666664,0.00833460224284173,0.0,17,28,45,92,200,230,280,280,280,280,280
MQTT,publish:1:sensor/zone-20250617111744-748/equip-20250617111744-748/UA10H-REAL-24747905/active_power,30,0,24,70.74710528055827,11.177301406860352,381.99353218078613,269.76666666666665,0.00833460224284173,0.0,26,58,80,160,210,270,380,380,380,380,380
MQTT,publish:1:sensor/zone-20250617111744-748/equip-20250617111744-748/UA10H-REAL-24747905/humidity,44,0,15,41.991325941952795,10.019063949584961,575.859546661377,261.9318181818182,0.012224083289501203,0.0,15,19,27,46,66,99,580,580,580,580,580
MQTT,publish:1:sensor/zone-20250617111744-748/equip-20250617111744-748/UA10H-REAL-24747905/pressure,30,0,15,41.69268608093262,10.707855224609375,270.83826065063477,261.8,0.00833460224284173,0.0,15,19,34,58,140,170,270,270,270,270,270
MQTT,publish:1:sensor/zone-20250617111744-748/equip-20250617111744-748/UA10H-REAL-24747905/reactive_power,37,0,16,46.038318324733424,12.156963348388672,220.6287384033203,271.6756756756757,0.010279342766171465,0.0,16,44,71,87,110,160,220,220,220,220,220
MQTT,publish:1:sensor/zone-20250617111744-748/equip-20250617111744-748/UA10H-REAL-24747905/temp,38,0,19,55.56550151423404,11.051177978515625,225.2810001373291,259.2894736842105,0.010557162840932856,0.0,23,54,100,110,170,170,230,230,230,230,230
MQTT,publish:1:sensor/zone-20250617111744-748/equip-20250617111744-748/UA10H-REAL-24747905/vibration,32,0,16,36.61639243364334,11.355876922607422,267.606258392334,262.0,0.00889024239236451,0.0,16,30,45,49,81,100,270,270,270,270,270
MQTT,publish:1:sensor/zone-20250617111745-187/equip-20250617111745-187/UA10H-REAL-24220613/active_power,26,0,18,41.41518702873817,11.265754699707031,113.68846893310547,269.38461538461536,0.007223321943796165,0.0,22,52,57,60,110,110,110,110,110,110,110
MQTT,publish:1:sensor/zone-20250617111745-187/equip-20250617111745-187/UA10H-REAL-24220613/humidity,33,0,18,41.22073000127619,10.510683059692383,205.32870292663574,261.8484848484849,0.009168062467125902,0.0,18,36,41,52,120,140,210,210,210,210,210
MQTT,publish:1:sensor/zone-20250617111745-187/equip-20250617111745-187/UA10H-REAL-24220613/pressure,32,0,25,61.69162690639496,11.457681655883789,263.7460231781006,261.65625,0.00889024239236451,0.0,26,64,84,85,170,250,260,260,260,260,260
MQTT,publish:1:sensor/zone-20250617111745-187/equip-20250617111745-187/UA10H-REAL-24220613/reactive_power,38,0,18,34.43191553417005,10.846614837646484,203.13596725463867,271.7368421052632,0.010557162840932856,0.0,18,25,39,49,88,120,200,200,200,200,200
MQTT,publish:1:sensor/zone-20250617111745-187/equip-20250617111745-187/UA10H-REAL-24220613/temp,29,0,18,36.14818638768689,11.082649230957031,140.32769203186035,259.17241379310343,0.008056782168080338,0.0,18,24,40,65,97,120,140,140,140,140,140
MQTT,publish:1:sensor/zone-20250617111745-187/equip-20250617111745-187/UA10H-REAL-24220613/vibration,36,0,27,84.59473980797662,10.326385498046875,546.4012622833252,261.9166666666667,0.010001522691410076,0.0,39,80,130,150,230,370,550,550,550,550,550
MQTT,publish:1:sensor/zone-20250617111746-238/equip-20250617111746-238/UA10H-REAL-24753894/active_power,36,0,16,98.76663155025906,10.735034942626953,833.076000213623,269.3333333333333,0.010001522691410076,0.0,17,60,130,140,240,530,830,830,830,830,830
MQTT,publish:1:sensor/zone-20250617111746-238/equip-20250617111746-238/UA10H-REAL-24753894/humidity,24,0,52,65.97903370857239,11.54017448425293,313.31944465637207,261.875,0.006667681794273383,0.0,52,58,92,110,150,220,310,310,310,310,310
MQTT,publish:1:sensor/zone-20250617111746-238/equip-20250617111746-238/UA10H-REAL-24753894/pressure,42,0,17,44.53566528501965,11.593103408813477,208.63747596740723,261.9047619047619,0.01166844313997842,0.0,17,33,59,76,110,160,210,210,210,210,210
MQTT,publish:1:sensor/zone-20250617111746-238/equip-20250617111746-238/UA10H-REAL-24753894/reactive_power,30,0,15,51.37446721394857,10.648488998413086,492.2902584075928,271.93333333333334,0.00833460224284173,0.0,15,18,25,27,270,280,490,490,490,490,490
MQTT,publish:1:sensor/zone-20250617111746-238/equip-20250617111746-238/UA10H-REAL-24753894/temp,30,0,15,32.15783437093099,12.208223342895508,151.21078491210938,259.3,0.00833460224284173,0.0,16,20,35,56,76,110,150,150,150,150,150
MQTT,publish:1:sensor/zone-20250617111746-238/equip-20250617111746-238/UA10H-REAL-24753894/vibration,32,0,20,69.28511708974838,12.324094772338867,509.94277000427246,261.96875,0.00889024239236451,0.0,21,54,70,84,160,330,510,510,510,510,510
MQTT,publish:1:sensor/zone-20250617111747-976/equip-20250617111747-976/UA10H-REAL-24966938/active_power,29,0,18,54.138339799025964,10.821104049682617,319.58651542663574,269.7586206896552,0.008056782168080338,0.0,18,51,71,110,140,140,320,320,320,320,320
MQTT,publish:1:sensor/zone-20250617111747-976/equip-20250617111747-976/UA10H-REAL-24966938/humidity,26,0,21,55.24213497455303,11.573314666748047,435.5330467224121,261.9230769230769,0.007223321943796165,0.0,22,40,45,64,140,170,440,440,440,440,440
MQTT,publish:1:sensor/zone-20250617111747-976/equip-20250617111747-976/UA10H-REAL-24966938/pressure,37,0,17,45.373220701475404,11.341333389282227,154.0546417236328,261.9189189189189,0.010279342766171465,0.0,17,45,57,92,140,150,150,150,150,150,150
MQTT,publish:1:sensor/zone-20250617111747-976/equip-20250617111747-976/UA10H-REAL-24966938/reactive_power,35,0,21,49.327107838221956,10.397911071777344,158.4620475769043,271.62857142857143,0.009723702616648684,0.0,21,64,72,97,130,140,160,160,160,160,160
MQTT,publish:1:sensor/zone-20250617111747-976/equip-20250617111747-976/UA10H-REAL-24966938/temp,24,0,25,55.299083391825356,9.907245635986328,170.1979637145996,259.4583333333333,0.006667681794273383,0.0,32,56,89,110,170,170,170,170,170,170,170
MQTT,publish:1:sensor/zone-20250617111747-976/equip-20250617111747-976/UA10H-REAL-24966938/vibration,22,0,19,55.59139901941473,12.960433959960938,541.2793159484863,262.0,0.006112041644750601,0.0,19,26,46,73,92,110,540,540,540,540,540
MQTT,publish:1:sensor/zone-20250617111748-405/equip-20250617111748-405/UA10H-REAL-24424575/active_power,22,0,27,53.132642399181016,9.596824645996094,167.37747192382812,269.3181818181818,0.006112041644750601,0.0,30,55,63,110,140,160,170,170,170,170,170
MQTT,publish:1:sensor/zone-20250617111748-405/equip-20250617111748-405/UA10H-REAL-24424575/humidity,49,0,17,60.42507230019083,10.406017303466797,508.6779594421387,261.9183673469388,0.013613183663308158,0.0,17,39,69,110,180,220,510,510,510,510,510
MQTT,publish:1:sensor/zone-20250617111748-405/equip-20250617111748-405/UA10H-REAL-24424575/pressure,40,0,16,40.567660331726074,11.13271713256836,225.96383094787598,261.85,0.011112802990455639,0.0,16,28,60,72,110,180,230,230,230,230,230
MQTT,publish:1:sensor/zone-20250617111748-405/equip-20250617111748-405/UA10H-REAL-24424575/reactive_power,32,0,20,40.51367938518524,11.65008544921875,123.27146530151367,271.65625,0.00889024239236451,0.0,24,42,56,56,110,120,120,120,120,120,120
MQTT,publish:1:sensor/zone-20250617111748-405/equip-20250617111748-405/UA10H-REAL-24424575/temp,36,0,16,38.575218783484566,10.360479354858398,280.1327705383301,259.30555555555554,0.010001522691410076,0.0,16,20,47,49,78,180,280,280,280,280,280
MQTT,publish:1:sensor/zone-20250617111748-405/equip-20250617111748-405/UA10H-REAL-24424575/vibration,37,0,16,47.13190568460001,12.278318405151367,249.91273880004883,262.02702702702703,0.010279342766171465,0.0,16,44,60,88,110,200,250,250,250,250,250
MQTT,publish:1:sensor/zone-20250617111749-829/equip-20250617111749-829/UA10H-REAL-24070929/active_power,31,0,15,43.08629035949707,10.860443115234375,388.54241371154785,269.48387096774195,0.00861242231760312,0.0,15,34,50,51,99,100,390,390,390,390,390
MQTT,publish:1:sensor/zone-20250617111749-829/equip-20250617111749-829/UA10H-REAL-24070929/humidity,28,0,16,59.9589432988848,10.62631607055664,454.99491691589355,261.92857142857144,0.007778962093318947,0.0,16,29,76,89,170,200,450,450,450,450,450
MQTT,publish:1:sensor/zone-20250617111749-829/equip-20250617111749-829/UA10H-REAL-24070929/pressure,37,0,16,60.1563582549224,11.403322219848633,492.94161796569824,261.5405405405405,0.010279342766171465,0.0,16,50,76,100,150,200,490,490,490,490,490
MQTT,publish:1:sensor/zone-20250617111749-829/equip-20250617111749-829/UA10H-REAL-24070929/reactive_power,24,0,16,56.27955993016561,11.921167373657227,619.4260120391846,271.7916666666667,0.006667681794273383,0.0,17,37,48,56,110,110,620,620,620,620,620
MQTT,publish:1:sensor/zone-20250617111749-829/equip-20250617111749-829/UA10H-REAL-24070929/temp,45,0,18,80.2055623796251,11.252880096435547,1187.8221035003662,259.2,0.012501903364262594,0.0,18,47,72,86,150,170,1200,1200,1200,1200,1200
MQTT,publish:1:sensor/zone-20250617111749-829/equip-20250617111749-829/UA10H-REAL-24070929/vibration,28,0,17,61.8821382522583,11.160850524902344,801.659107208252,262.10714285714283,0.007778962093318947,0.0,17,30,48,76,110,130,800,800,800,800,800
MQTT,publish:1:sensor/zone-20250617111750-640/equip-20250617111750-640/UA10H-REAL-24020208/active_power,29,0,19,45.25326038229054,12.073993682861328,192.8565502166748,269.6551724137931,0.008056782168080338,0.0,19,26,55,83,130,190,190,190,190,190,190
MQTT,publish:1:sensor/zone-20250617111750-640/equip-20250617111750-640/UA10H-REAL-24020208/humidity,32,0,14,64.46237862110138,11.203289031982422,736.382007598877,261.9375,0.00889024239236451,0.0,15,41,81,88,110,200,740,740,740,740,740
MQTT,publish:1:sensor/zone-20250617111750-640/equip-20250617111750-640/UA10H-REAL-24020208/pressure,33,0,20,54.692954728097625,11.34634017944336,279.22749519348145,261.8484848484849,0.009168062467125902,0.0,20,30,82,99,130,260,280,280,280,280,280
MQTT,publish:1:sensor/zone-20250617111750-640/equip-20250617111750-640/UA10H-REAL-24020208/reactive_power,32,0,19,41.670165956020355,10.872364044189453,194.3533420562744,271.59375,0.00889024239236451,0.0,20,45,51,54,110,130,190,190,190,190,190
MQTT,publish:1:sensor/zone-20250617111750-640/equip-20250617111750-640/UA10H-REAL-24020208/temp,31,0,21,103.59929453942084,11.61336898803711,1443.1226253509521,259.06451612903226,0.00861242231760312,0.0,21,67,99,110,170,250,1400,1400,1400,1400,1400
MQTT,publish:1:sensor/zone-20250617111750-640/equip-20250617111750-640/UA10H-REAL-24020208/vibration,29,0,30,54.01058032594878,12.33363151550293,194.11540031433105,262.0689655172414,0.008056782168080338,0.0,30,45,67,120,140,170,190,190,190,190,190
MQTT,publish:1:sensor/zone-20250617111751-925/equip-20250617111751-925/UA10H-REAL-24710719/active_power,38,0,14,39.48026581814415,11.153697967529297,365.0939464569092,269.3157894736842,0.010557162840932856,0.0,15,17,33,40,83,200,370,370,370,370,370
MQTT,publish:1:sensor/zone-20250617111751-925/equip-20250617111751-925/UA10H-REAL-24710719/humidity,25,0,16,39.21710968017578,11.484861373901367,230.81278800964355,261.92,0.0069455018690347745,0.0,16,26,41,49,97,180,230,230,230,230,230
MQTT,publish:1:sensor/zone-20250617111751-925/equip-20250617111751-925/UA10H-REAL-24710719/pressure,32,0,15,41.24635457992554,10.487556457519531,239.59922790527344,261.78125,0.00889024239236451,0.0,15,18,47,50,140,180,240,240,240,240,240
MQTT,publish:1:sensor/zone-20250617111751-925/equip-20250617111751-925/UA10H-REAL-24710719/reactive_power,29,0,20,37.90429542804586,11.467218399047852,184.33523178100586,271.7586206896552,0.008056782168080338,0.0,20,36,49,55,90,100,180,180,180,180,180
MQTT,publish:1:sensor/zone-20250617111751-925/equip-20250617111751-925/UA10H-REAL-24710719/temp,35,0,16,41.41028267996652,10.500431060791016,143.65577697753906,259.25714285714287,0.009723702616648684,0.0,16,51,63,76,110,130,140,140,140,140,140
MQTT,publish:1:sensor/zone-20250617111751-925/equip-20250617111751-925/UA10H-REAL-24710719/vibration,25,0,16,58.740386962890625,10.878801345825195,316.8988227844238,262.0,0.0069455018690347745,0.0,16,34,95,100,140,270,320,320,320,320,320
MQTT,publish:1:sensor/zone-20250617111752-725/equip-20250617111752-725/UA10H-REAL-24201745/active_power,27,0,15,49.25865597195096,10.105133056640625,175.95767974853516,269.51851851851853,0.007501142018557556,0.0,15,45,69,110,150,170,180,180,180,180,180
MQTT,publish:1:sensor/zone-20250617111752-725/equip-20250617111752-725/UA10H-REAL-24201745/humidity,28,0,16,59.15449346814837,11.676549911499023,554.5234680175781,261.92857142857144,0.007778962093318947,0.0,18,22,72,82,180,180,550,550,550,550,550
MQTT,publish:1:sensor/zone-20250617111752-725/equip-20250617111752-725/UA10H-REAL-24201745/pressure,30,0,18,45.09249528249105,9.607553482055664,188.4756088256836,261.8666666666667,0.00833460224284173,0.0,20,53,58,81,130,130,190,190,190,190,190
MQTT,publish:1:sensor/zone-20250617111752-725/equip-20250617111752-725/UA10H-REAL-24201745/reactive_power,33,0,15,43.21169130729906,9.458065032958984,224.6072292327881,271.57575757575756,0.009168062467125902,0.0,15,32,42,76,130,170,220,220,220,220,220
MQTT,publish:1:sensor/zone-20250617111752-725/equip-20250617111752-725/UA10H-REAL-24201745/temp,25,0,15,67.43379592895508,11.008262634277344,275.8357524871826,259.2,0.0069455018690347745,0.0,15,75,110,150,190,250,280,280,280,280,280
MQTT,publish:1:sensor/zone-20250617111752-725/equip-20250617111752-725/UA10H-REAL-24201745/vibration,39,0,14,41.12405654711601,9.052276611328125,222.61786460876465,262.15384615384613,0.010834982915694248,0.0,14,25,43,75,130,200,220,220,220,220,220
MQTT,publish:1:sensor/zone-20250617111753-425/equip-20250617111753-425/UA10H-REAL-24874284/active_power,33,0,17,50.58528437758937,11.163949966430664,298.94423484802246,269.3333333333333,0.009168062467125902,0.0,17,31,78,100,120,150,300,300,300,300,300
MQTT,publish:1:sensor/zone-20250617111753-425/equip-20250617111753-425/UA10H-REAL-24874284/humidity,32,0,16,59.998661279678345,11.056900024414062,321.9587802886963,261.96875,0.00889024239236451,0.0,19,48,81,110,150,280,320,320,320,320,320
MQTT,publish:1:sensor/zone-20250617111753-425/equip-20250617111753-425/UA10H-REAL-24874284/pressure,31,0,17,108.23914312547252,11.147737503051758,1851.9904613494873,261.93548387096774,0.00861242231760312,0.0,17,26,57,68,87,650,1900,1900,1900,1900,1900
MQTT,publish:1:sensor/zone-20250617111753-425/equip-20250617111753-425/UA10H-REAL-24874284/reactive_power,40,0,16,49.32343363761902,10.855913162231445,541.6898727416992,271.775,0.011112802990455639,0.0,17,30,46,57,110,220,540,540,540,540,540
MQTT,publish:1:sensor/zone-20250617111753-425/equip-20250617111753-425/UA10H-REAL-24874284/temp,43,0,16,43.19151612215264,10.536670684814453,235.2149486541748,259.1162790697674,0.011946263214739811,0.0,16,44,55,73,120,130,240,240,240,240,240
MQTT,publish:1:sensor/zone-20250617111753-425/equip-20250617111753-425/UA10H-REAL-24874284/vibration,33,0,17,66.89540545145671,11.739969253540039,518.8424587249756,261.8787878787879,0.009168062467125902,0.0,17,47,76,88,180,310,520,520,520,520,520
MQTT,publish:1:sensor/zone-20250617111754-910/equip-20250617111754-910/UA10H-REAL-24573920/active_power,32,0,18,57.542599737644196,10.507822036743164,251.8177032470703,269.5,0.00889024239236451,0.0,25,41,85,110,190,190,250,250,250,250,250
MQTT,publish:1:sensor/zone-20250617111754-910/equip-20250617111754-910/UA10H-REAL-24573920/humidity,31,0,16,41.554281788487586,10.745763778686523,561.7766380310059,261.8709677419355,0.00861242231760312,0.0,16,24,32,34,64,75,560,560,560,560,560
MQTT,publish:1:sensor/zone-20250617111754-910/equip-20250617111754-910/UA10H-REAL-24573920/pressure,35,0,29,70.30645779200962,11.745691299438477,388.3354663848877,261.8,0.009723702616648684,0.0,29,77,100,150,180,240,390,390,390,390,390
MQTT,publish:1:sensor/zone-20250617111754-910/equip-20250617111754-910/UA10H-REAL-24573920/reactive_power,37,1,16,43.73527217555691,0,251.83653831481934,264.3243243243243,0.010279342766171465,0.00027782007476139095,16,29,40,48,130,210,250,250,250,250,250
MQTT,publish:1:sensor/zone-20250617111754-910/equip-20250617111754-910/UA10H-REAL-24573920/temp,27,0,16,37.79082828097873,11.306047439575195,166.13221168518066,259.3703703703704,0.007501142018557556,0.0,16,41,59,60,84,100,170,170,170,170,170
MQTT,publish:1:sensor/zone-20250617111754-910/equip-20250617111754-910/UA10H-REAL-24573920/vibration,35,0,14,43.88848713466099,10.929107666015625,422.03211784362793,261.9142857142857,0.009723702616648684,0.0,14,17,31,78,110,170,420,420,420,420,420
MQTT,publish:1:sensor/zone-20250617111755-174/equip-20250617111755-174/UA10H-REAL-24421124/active_power,23,0,16,61.02194993392281,9.574651718139648,216.7525291442871,269.2608695652174,0.006389861719511993,0.0,16,80,94,120,190,210,220,220,220,220,220
MQTT,publish:1:sensor/zone-20250617111755-174/equip-20250617111755-174/UA10H-REAL-24421124/humidity,35,0,18,57.46206556047712,11.018753051757812,266.5584087371826,261.9428571428571,0.009723702616648684,0.0,18,59,87,120,170,240,270,270,270,270,270
MQTT,publish:1:sensor/zone-20250617111755-174/equip-20250617111755-174/UA10H-REAL-24421124/pressure,24,0,15,49.287001291910805,10.084152221679688,246.21176719665527,261.8333333333333,0.006667681794273383,0.0,18,53,78,91,110,140,250,250,250,250,250
MQTT,publish:1:sensor/zone-20250617111755-174/equip-20250617111755-174/UA10H-REAL-24421124/reactive_power,42,0,14,80.1196949822562,10.640621185302734,2215.6424522399902,271.6666666666667,0.01166844313997842,0.0,14,18,35,37,96,110,2200,2200,2200,2200,2200
MQTT,publish:1:sensor/zone-20250617111755-174/equip-20250617111755-174/UA10H-REAL-24421124/temp,33,0,17,52.61913935343424,10.494232177734375,451.9526958465576,259.3030303030303,0.009168062467125902,0.0,17,27,63,77,100,250,450,450,450,450,450
